valid_time,latitude,longitude,ro,tp,number,expver,distance
2025-11-08 09:00:00,44.499999999999964,8.89999999999999,7.89389e-05,2.795458e-06,0,1,0.0999999999999659
2025-11-08 10:00:00,44.499999999999964,8.89999999999999,8.773804e-05,2.795458e-06,0,1,0.0999999999999659
2025-11-08 11:00:00,44.499999999999964,8.89999999999999,9.6574426e-05,3.647804e-06,0,1,0.0999999999999659
2025-11-08 12:00:00,44.499999999999964,8.89999999999999,0.00010538846,3.647804e-06,0,1,0.0999999999999659
2025-11-08 13:00:00,44.499999999999964,8.89999999999999,0.0001142174,3.647804e-06,0,1,0.0999999999999659
2025-11-08 14:00:00,44.499999999999964,8.89999999999999,0.00012303889,3.647804e-06,0,1,0.0999999999999659
2025-11-08 15:00:00,44.499999999999964,8.89999999999999,0.00013187528,3.647804e-06,0,1,0.0999999999999659
2025-11-08 16:00:00,44.499999999999964,8.89999999999999,0.00014072657,3.647804e-06,0,1,0.0999999999999659
2025-11-08 17:00:00,44.499999999999964,8.89999999999999,0.00014957786,3.647804e-06,0,1,0.0999999999999659
2025-11-08 18:00:00,44.499999999999964,8.89999999999999,0.00015842915,3.647804e-06,0,1,0.0999999999999659
2025-11-08 19:00:00,44.499999999999964,8.89999999999999,0.00016729534,3.647804e-06,0,1,0.0999999999999659
2025-11-08 20:00:00,44.499999999999964,8.89999999999999,0.00017617643,3.647804e-06,0,1,0.0999999999999659
2025-11-08 21:00:00,44.499999999999964,8.89999999999999,0.00018505752,3.647804e-06,0,1,0.0999999999999659
2025-11-08 22:00:00,44.499999999999964,8.89999999999999,0.00019395351,3.647804e-06,0,1,0.0999999999999659
2025-11-08 23:00:00,44.499999999999964,8.89999999999999,0.0002028346,3.647804e-06,0,1,0.0999999999999659
2025-11-09 00:00:00,44.499999999999964,8.89999999999999,0.0002117455,3.647804e-06,0,1,0.0999999999999659
2025-11-09 01:00:00,44.499999999999964,8.89999999999999,8.91462e-06,0.0,0,1,0.0999999999999659
2025-11-09 02:00:00,44.499999999999964,8.89999999999999,1.7840415e-05,0.0,0,1,0.0999999999999659
2025-11-09 03:00:00,44.499999999999964,8.89999999999999,2.6769936e-05,0.0,0,1,0.0999999999999659
2025-11-09 04:00:00,44.499999999999964,8.89999999999999,3.5703182e-05,0.0,0,1,0.0999999999999659
2025-11-09 05:00:00,44.499999999999964,8.89999999999999,4.465878e-05,0.0,0,1,0.0999999999999659
2025-11-09 06:00:00,44.499999999999964,8.89999999999999,5.3614378e-05,0.0,0,1,0.0999999999999659
2025-11-09 07:00:00,44.499999999999964,8.89999999999999,6.258488e-05,5.5134296e-07,0,1,0.0999999999999659
2025-11-09 08:00:00,44.499999999999964,8.89999999999999,7.1555376e-05,5.5134296e-07,0,1,0.0999999999999659
2025-11-09 09:00:00,44.499999999999964,8.89999999999999,8.0525875e-05,5.5134296e-07,0,1,0.0999999999999659
2025-11-09 10:00:00,44.499999999999964,8.89999999999999,8.952618e-05,5.5134296e-07,0,1,0.0999999999999659
2025-11-09 11:00:00,44.499999999999964,8.89999999999999,9.852648e-05,1.4096498e-06,0,1,0.0999999999999659
2025-11-09 12:00:00,44.499999999999964,8.89999999999999,0.00010752678,1.4096498e-06,0,1,0.0999999999999659
2025-11-09 13:00:00,44.499999999999964,8.89999999999999,0.00011652708,1.4096498e-06,0,1,0.0999999999999659
2025-11-09 14:00:00,44.499999999999964,8.89999999999999,0.00012554228,1.4096498e-06,0,1,0.0999999999999659
2025-11-09 15:00:00,44.499999999999964,8.89999999999999,0.00013455749,1.4096498e-06,0,1,0.0999999999999659
2025-11-09 16:00:00,44.499999999999964,8.89999999999999,0.00014357269,1.4096498e-06,0,1,0.0999999999999659
2025-11-09 17:00:00,44.499999999999964,8.89999999999999,0.0001526177,1.4096498e-06,0,1,0.0999999999999659
2025-11-09 18:00:00,44.499999999999964,8.89999999999999,0.0001616478,1.4096498e-06,0,1,0.0999999999999659
2025-11-09 19:00:00,44.499999999999964,8.89999999999999,0.0001706928,1.4126192e-06,0,1,0.0999999999999659
2025-11-09 20:00:00,44.499999999999964,8.89999999999999,0.0001797378,1.4126192e-06,0,1,0.0999999999999659
2025-11-09 21:00:00,44.499999999999964,8.89999999999999,0.00018879771,1.4126192e-06,0,1,0.0999999999999659
2025-11-09 22:00:00,44.499999999999964,8.89999999999999,0.00019787252,1.4126192e-06,0,1,0.0999999999999659
2025-11-09 23:00:00,44.499999999999964,8.89999999999999,0.00020694733,1.4126192e-06,0,1,0.0999999999999659
2025-11-10 00:00:00,44.499999999999964,8.89999999999999,0.00021602213,1.4126192e-06,0,1,0.0999999999999659
2025-11-10 01:00:00,44.499999999999964,8.89999999999999,9.088777e-06,0.0,0,1,0.0999999999999659
2025-11-10 02:00:00,44.499999999999964,8.89999999999999,1.8183142e-05,0.0,0,1,0.0999999999999659
2025-11-10 03:00:00,44.499999999999964,8.89999999999999,2.7287751e-05,0.0,0,1,0.0999999999999659
2025-11-10 04:00:00,44.499999999999964,8.89999999999999,3.6396086e-05,0.0,0,1,0.0999999999999659
2025-11-10 05:00:00,44.499999999999964,8.89999999999999,4.5515597e-05,0.0,0,1,0.0999999999999659
2025-11-10 06:00:00,44.499999999999964,8.89999999999999,5.4642558e-05,0.0,0,1,0.0999999999999659
2025-11-10 07:00:00,44.499999999999964,8.89999999999999,6.376952e-05,0.0,0,1,0.0999999999999659
2025-11-10 08:00:00,44.499999999999964,8.89999999999999,7.291138e-05,0.0,0,1,0.0999999999999659
2025-11-10 09:00:00,44.499999999999964,8.89999999999999,8.2053244e-05,0.0,0,1,0.0999999999999659
2025-11-10 10:00:00,44.499999999999964,8.89999999999999,9.121001e-05,0.0,0,1,0.0999999999999659
2025-11-10 11:00:00,44.499999999999964,8.89999999999999,0.00010035932,0.0,0,1,0.0999999999999659
2025-11-10 12:00:00,44.499999999999964,8.89999999999999,0.000109523535,0.0,0,1,0.0999999999999659
2025-11-10 13:00:00,44.499999999999964,8.89999999999999,0.00011870265,0.0,0,1,0.0999999999999659
2025-11-10 14:00:00,44.499999999999964,8.89999999999999,0.00012786686,0.0,0,1,0.0999999999999659
2025-11-10 15:00:00,44.499999999999964,8.89999999999999,0.00013704598,0.0,0,1,0.0999999999999659
2025-11-10 16:00:00,44.499999999999964,8.89999999999999,0.00014624,0.0,0,1,0.0999999999999659
2025-11-10 17:00:00,44.499999999999964,8.89999999999999,0.00015543401,0.0,0,1,0.0999999999999659
2025-11-10 18:00:00,44.499999999999964,8.89999999999999,0.00016462803,0.0,0,1,0.0999999999999659
2025-11-10 19:00:00,44.499999999999964,8.89999999999999,0.00017383695,0.0,0,1,0.0999999999999659
2025-11-10 20:00:00,44.499999999999964,8.89999999999999,0.00018304586,0.0,0,1,0.0999999999999659
2025-11-10 21:00:00,44.499999999999964,8.89999999999999,0.00019226968,3.7252903e-07,0,1,0.0999999999999659
2025-11-10 22:00:00,44.499999999999964,8.89999999999999,0.0002014935,3.7252903e-07,0,1,0.0999999999999659
2025-11-10 23:00:00,44.499999999999964,8.89999999999999,0.00021074712,1.2278556e-06,0,1,0.0999999999999659
2025-11-11 00:00:00,44.499999999999964,8.89999999999999,0.00021998584,1.2278556e-06,0,1,0.0999999999999659
2025-11-11 01:00:00,44.499999999999964,8.89999999999999,9.2517585e-06,4.7311187e-07,0,1,0.0999999999999659
2025-11-11 02:00:00,44.499999999999964,8.89999999999999,1.854077e-05,1.963228e-06,0,1,0.0999999999999659
2025-11-11 03:00:00,44.499999999999964,8.89999999999999,2.7831644e-05,3.4570694e-06,0,1,0.0999999999999659
2025-11-11 04:00:00,44.499999999999964,8.89999999999999,3.7133694e-05,5.058944e-06,0,1,0.0999999999999659
2025-11-11 05:00:00,44.499999999999964,8.89999999999999,4.643947e-05,6.5490603e-06,0,1,0.0999999999999659
2025-11-11 06:00:00,44.499999999999964,8.89999999999999,5.5752695e-05,7.8082085e-06,0,1,0.0999999999999659
2025-11-11 07:00:00,44.499999999999964,8.89999999999999,6.5140426e-05,1.2437999e-05,0,1,0.0999999999999659
2025-11-11 08:00:00,44.499999999999964,8.89999999999999,7.455796e-05,1.7879904e-05,0,1,0.0999999999999659
2025-11-11 09:00:00,44.499999999999964,8.89999999999999,8.3982944e-05,2.4223327e-05,0,1,0.0999999999999659
2025-11-11 10:00:00,44.499999999999964,8.89999999999999,9.36836e-05,3.7366153e-05,0,1,0.0999999999999659
2025-11-11 11:00:00,44.499999999999964,8.89999999999999,0.00010326505,4.670918e-05,0,1,0.0999999999999659
2025-11-11 12:00:00,44.499999999999964,8.89999999999999,0.00011283159,5.569458e-05,0,1,0.0999999999999659
2025-11-11 13:00:00,44.499999999999964,8.89999999999999,0.00012229383,6.211698e-05,0,1,0.0999999999999659
2025-11-11 14:00:00,44.499999999999964,8.89999999999999,0.00013171136,6.61552e-05,0,1,0.0999999999999659
2025-11-11 15:00:00,44.499999999999964,8.89999999999999,0.000141114,7.0104004e-05,0,1,0.0999999999999659
2025-11-11 16:00:00,44.499999999999964,8.89999999999999,0.00015050173,7.2920324e-05,0,1,0.0999999999999659
2025-11-11 17:00:00,44.499999999999964,8.89999999999999,0.00016015768,8.750856e-05,0,1,0.0999999999999659
2025-11-11 18:00:00,44.499999999999964,8.89999999999999,0.00016994774,0.00010959208,0,1,0.0999999999999659
2025-11-11 19:00:00,44.499999999999964,8.89999999999999,0.00018025935,0.00015445947,0,1,0.0999999999999659
2025-11-11 20:00:00,44.499999999999964,8.89999999999999,0.00019043684,0.00019223988,0,1,0.0999999999999659
2025-11-11 21:00:00,44.499999999999964,8.89999999999999,0.00020056963,0.00022839308,0,1,0.0999999999999659
2025-11-11 22:00:00,44.499999999999964,8.89999999999999,0.00021095574,0.00027408003,0,1,0.0999999999999659
2025-11-11 23:00:00,44.499999999999964,8.89999999999999,0.00022082031,0.0002956897,0,1,0.0999999999999659
2025-11-12 00:00:00,44.499999999999964,8.89999999999999,0.00023041666,0.00030659736,0,1,0.0999999999999659
2025-11-12 01:00:00,44.499999999999964,8.89999999999999,9.55537e-06,8.754432e-06,0,1,0.0999999999999659
2025-11-12 02:00:00,44.499999999999964,8.89999999999999,1.904741e-05,1.3358891e-05,0,1,0.0999999999999659
2025-11-12 03:00:00,44.499999999999964,8.89999999999999,2.85469e-05,1.6640872e-05,0,1,0.0999999999999659
2025-11-12 04:00:00,44.499999999999964,8.89999999999999,3.823638e-05,2.7298927e-05,0,1,0.0999999999999659
2025-11-12 05:00:00,44.499999999999964,8.89999999999999,4.81382e-05,4.7318637e-05,0,1,0.0999999999999659
2025-11-12 06:00:00,44.499999999999964,8.89999999999999,5.7920814e-05,6.3590705e-05,0,1,0.0999999999999659
2025-11-12 07:00:00,44.499999999999964,8.89999999999999,6.8210065e-05,9.346008e-05,0,1,0.0999999999999659
2025-11-12 08:00:00,44.499999999999964,8.89999999999999,7.840991e-05,0.00012605637,0,1,0.0999999999999659
2025-11-12 09:00:00,44.499999999999964,8.89999999999999,8.845329e-05,0.00015106052,0,1,0.0999999999999659
2025-11-12 10:00:00,44.499999999999964,8.89999999999999,9.830296e-05,0.00016786158,0,1,0.0999999999999659
2025-11-12 11:00:00,44.499999999999964,8.89999999999999,0.000107973814,0.00017683208,0,1,0.0999999999999659
2025-11-12 12:00:00,44.499999999999964,8.89999999999999,0.000117853284,0.00019098818,0,1,0.0999999999999659
2025-11-12 13:00:00,44.499999999999964,8.89999999999999,0.0001282841,0.0002219677,0,1,0.0999999999999659
2025-11-12 14:00:00,44.499999999999964,8.89999999999999,0.0001385957,0.00025215745,0,1,0.0999999999999659
2025-11-12 15:00:00,44.499999999999964,8.89999999999999,0.00014960766,0.00030824542,0,1,0.0999999999999659
2025-11-12 16:00:00,44.499999999999964,8.89999999999999,0.00015944242,0.00032245516,0,1,0.0999999999999659
2025-11-12 17:00:00,44.499999999999964,8.89999999999999,0.00017118454,0.00040886103,0,1,0.0999999999999659
2025-11-12 18:00:00,44.499999999999964,8.89999999999999,0.000183478,0.00051799713,0,1,0.0999999999999659
2025-11-12 19:00:00,44.499999999999964,8.89999999999999,0.00019848347,0.00073753594,0,1,0.0999999999999659
2025-11-12 20:00:00,44.499999999999964,8.89999999999999,0.00021238625,0.0009024322,0,1,0.0999999999999659
